compactness,circularity,distance_circularity,radius_ratio,pr.axis_aspect_ratio,max.length_aspect_ratio,scatter_ratio,elongatedness,pr.axis_rectangularity,max.length_rectangularity,scaled_variance,scaled_variance.1,scaled_radius_of_gyration,scaled_radius_of_gyration.1,skewness_about,skewness_about.1,skewness_about.2,hollows_ratio
0.04170452787710707,0.6831980314651098,-0.19292341243419453,1.0091346896498583,1.1577537894644359,-0.7699587837804558,0.16443898410777105,-0.511494446554944,0.17171189026473488,0.42138223881706244,0.24472532072714195,0.15195866507701022,0.9825322550420709,-0.187348407630511,-0.07152327567309948,-1.1979629127743772,1.3042352669984347,0.4423182905837138
0.2847567226017548,1.6599389451482305,1.3286293860362983,0.9496015278556972,0.40475072479676666,0.08578488158319487,1.0718296679060801,-1.1526368841885692,0.9494376105167112,1.249212509034394,1.240015341428475,1.0596869810894822,2.2204520928619202,0.21418302137723644,-0.07152327567309948,-1.1979629127743772,-0.4844130987072871,-0.23388473733008658
-0.5659259589345123,-1.4330739481816517,-1.9680683439831028,-1.7889239146757148,-1.2267559153165166,-0.5560228674395431,-1.529356958982406,2.053075303979557,-1.3837395502392176,-1.303264157469045,-1.649536331575395,-1.3266679628929914,-1.5242554165431241,1.0172458793927313,-0.8847879347252652,0.14710857727359433,-1.297435083118979,-1.451050187574927
0.6493350146887263,-0.6191231867790511,-0.31971947897340225,0.8305352042673749,0.9067527679085462,-0.5560228674395431,0.25517805248760195,-0.639722934081669,0.17171189026473488,-0.6134055989546019,0.4373620989273999,0.2661383274685161,-0.719607521960222,-0.05350459796126186,-0.4781556051991823,-0.3012485860757295,1.466839663880773,0.4423182905837138
1.2569655015003456,1.4971487928677103,1.1384352862274867,0.5031028143994887,-0.09725131831501282,0.29972079792410755,1.4347859414254038,-1.2808653717152942,1.3383004706426993,1.732113499994504,1.175803082028389,1.4136439345031504,1.4158041982790182,0.21418302137723644,-0.2748394404361409,-0.18915929523839853,-0.6470174955896255,-0.0986441317473265
-1.1735564457461314,0.35761772690406957,-0.44651554551261,-0.4791943552041699,0.2792502140188218,-0.5560228674395431,-0.44048813842443507,0.25787647860540625,-0.6060138299872414,-0.1994904638459362,-0.42950340297376105,-0.48173846119584757,0.3016763442411537,0.3480268310464856,-1.2914202642513481,-1.0858736219370462,-0.6470174955896255,-0.5043659484956067
-1.1735564457461314,-1.2702837959011315,-1.841272277443895,-1.431724943910748,-0.3482523398709026,-0.7699587837804558,-1.3781251783493547,1.7966183289261066,-1.3837395502392176,-1.579207580874822,-1.521111812775223,-1.2410332160993618,-1.2766714489791544,1.2849334987312298,0.13179288908994197,-1.3100522036117082,-1.6226438768836555,-1.7215313987404472
0.04170452787710707,-0.2935428822180109,-1.1438939114782525,0.11613726273744138,0.9067527679085462,-0.34208695109863047,-0.5614735629308764,0.25787647860540625,-0.6060138299872414,-0.406448031400269,-0.622140181174019,-0.5388282923916006,0.08504037262268004,-0.5888798366382585,0.5384252186160248,-1.3100522036117082,1.6294440607631115,1.3890025296630342
-0.8089781536591599,-0.9447034913400914,-0.7635057118606293,-0.6280272596895727,-0.09725131831501282,-0.34208695109863047,-0.7731980558171484,0.6425619411855813,-0.9948766901132295,-0.8203631665089348,-0.7826708296742341,-0.7500606678158864,-1.0290874814151845,-0.4550360269690093,-1.0881040994883067,-1.1979629127743772,0.49121328258674296,0.4423182905837138
0.6493350146887263,1.3343586405871903,1.455425452575506,1.4853999840031473,0.5302512355747115,0.5136567142650201,1.0718296679060801,-1.1526368841885692,0.9494376105167112,1.1802266531829497,1.0473785632282169,1.0539779979699069,1.5395961820610031,-0.5888798366382585,-1.2914202642513481,-0.7496057494250533,0.3286088857044046,0.7127995017492339
-1.0520303483838076,0.03203742234302936,-0.12952537916459067,-0.44942777430708936,0.2792502140188218,0.08578488158319487,-0.6522126313107073,0.5143334536588563,-0.6060138299872414,0.0074671037083967,-0.622140181174019,-0.6530079547831065,-0.007803615213808668,-0.187348407630511,-1.0881040994883067,-0.9737843310997152,-0.15920430494261043,0.4423182905837138
-1.2950825431084554,-1.4330739481816517,-1.7778742441742912,-1.491258105704909,-0.5992533614267923,-0.5560228674395431,-1.226893397716303,1.5401613538726566,-0.9948766901132295,-1.579207580874822,-1.456899553375137,-1.1439805030665817,-1.090983473306177,1.2849334987312298,-0.07152327567309948,-1.0858736219370462,-1.6226438768836555,-1.7215313987404472
1.6215437935873172,1.4971487928677103,1.0116392196882789,1.0091346896498583,0.40475072479676666,0.5136567142650201,1.4952786536786244,-1.2808653717152942,1.7271633307686876,1.3181983648858382,1.304227600828561,1.4707337656989035,1.2920122144970332,-0.05350459796126186,-1.0881040994883067,1.7163586489962277,-0.32180870182494875,0.4423182905837138
1.013913306775698,0.03203742234302936,0.18746478718342868,0.7114688806790527,0.2792502140188218,-0.5560228674395431,0.7088733943867566,-1.0244083966618442,0.560574750390723,-0.13050460799449187,0.918954044428045,0.7514018926324162,-0.34823157061426724,0.48187064071573477,-0.07152327567309948,-0.6375164585877223,0.979026473233758,-0.36912534291284665
-1.659660835195427,-1.1074936436206115,-1.2072919447478565,-1.1935922967341035,-0.8502543829826821,-0.34208695109863047,-0.6824589874373176,0.6425619411855813,-0.6060138299872414,-1.2342783016176007,-0.654246310874062,-0.7100977859788594,-0.5029715503417485,1.4187773084004789,0.5384252186160248,0.8196443222975801,-1.4600394800013172,-1.451050187574927
-0.5659259589345123,-0.2935428822180109,0.18746478718342868,-0.270828288924606,0.2792502140188218,0.5136567142650201,-0.41024178229782476,0.25787647860540625,-0.6060138299872414,0.21442467126272957,-0.49371566237384706,-0.470320494956697,-0.007803615213808668,-0.05350459796126186,-0.2748394404361409,-0.41333787691306045,-0.6470174955896255,0.036596473835433574
-0.687452056296836,-0.456333034498531,-0.31971947897340225,-0.538727516998331,-0.4737528506488474,-0.12815103475771777,-0.8639371241969793,0.7707904287123064,-0.9948766901132295,-0.406448031400269,-0.7505646999741911,-0.8299864314899406,-0.5029715503417485,-1.1242550753152551,0.7417413833790663,-0.18915929523839853,1.466839663880773,1.2537619240802742
-0.07982156948521678,-1.5958641004621719,-1.0170978449390449,-0.44942777430708936,-0.3482523398709026,-0.5560228674395431,-0.8034444119437587,0.6425619411855813,-0.9948766901132295,-1.3722500133204891,-0.8468830890743201,-0.7671876171746124,-1.6789953962706055,-1.1242550753152551,-0.2748394404361409,0.035019286436263376,1.3042352669984347,0.848040107331994
0.892387209413374,0.5204078791845898,1.5822215191147138,1.574699726694389,0.7812522571306013,0.29972079792410755,1.1928150924125214,-1.1526368841885692,1.3383004706426993,0.42138223881706244,1.4005459899286898,1.1567396941222623,0.9206362631510784,-0.32119221729976016,-0.2748394404361409,2.8372515573695374,0.16600448882206628,0.848040107331994
-0.8089781536591599,-1.1074936436206115,0.18746478718342868,0.23520358632576363,-0.09725131831501282,-0.12815103475771777,-0.13802457715833202,-0.1268089839747689,-0.21715096986125326,-1.303264157469045,-0.07633597627328806,-0.20770727145623338,-1.369515436815643,-1.2580988849845043,-1.0881040994883067,1.380090776484235,1.466839663880773,1.2537619240802742
-1.4166086404707792,-0.13075272993749076,-0.6367096453214216,-1.5210246866019896,-1.2267559153165166,-0.34208695109863047,-0.5009808506776557,0.38610496613213124,-0.6060138299872414,-0.06151875214304759,-0.46160953267380406,-0.5616642248699018,0.08504037262268004,1.2849334987312298,-0.8847879347252652,-1.1979629127743772,-1.4600394800013172,-1.451050187574927
-0.44439986157218836,0.5204078791845898,0.25086282045303254,4.0750925220491565,8.060281882251402,8.643221535219702,-0.4707344945510454,0.38610496613213124,-0.6060138299872414,0.5593539505199511,2.68479117793041,-0.52741032615245,0.7968442793690934,6.103310646824199,-1.2914202642513481,0.25919786811092527,-0.6470174955896255,-0.23388473733008658
1.5000176962249934,1.3343586405871903,1.0116392196882789,0.20543700542868307,-0.975754893760627,0.29972079792410755,1.4347859414254038,-1.2808653717152942,1.3383004706426993,1.5941417882916153,1.496864379028819,1.442188850101027,1.3539082063880257,0.21418302137723644,-1.0881040994883067,-0.41333787691306045,-0.32180870182494875,0.17183707941819365
-1.538134737833103,0.03203742234302936,-0.890301778399837,-0.0029290608508808795,1.4087548110203256,-0.5560228674395431,-0.531227206804266,0.38610496613213124,-0.6060138299872414,-0.13050460799449187,-0.49371566237384706,-0.5845001573482029,0.3635723361321462,0.3480268310464856,0.13179288908994197,-1.4221414944490391,-0.9722262893543022,-0.9100877652438869
0.16323062523943094,0.5204078791845898,1.3920274193059021,1.3365670795177444,0.6557517463526564,0.08578488158319487,1.1020760240326906,-1.1526368841885692,0.9494376105167112,0.21442467126272957,1.240015341428475,1.0825229135677834,0.8587402712600859,0.21418302137723644,-0.2748394404361409,-0.41333787691306045,-0.4844130987072871,-0.36912534291284665
-0.687452056296836,-1.2702837959011315,-1.9680683439831028,-1.907990238264037,-1.2267559153165166,-0.7699587837804558,-1.499110602855796,2.053075303979557,-1.3837395502392176,-1.3722500133204891,-1.713748590975481,-1.320958979773416,-1.5242554165431241,1.8203087374082263,0.3351090538529834,0.37128715894825626,-1.6226438768836555,-1.7215313987404472
0.04170452787710707,0.6831980314651098,0.3142608537226364,-0.9554596495574589,-0.975754893760627,0.5136567142650201,-0.31950271391799384,0.25787647860540625,-0.21715096986125326,0.9732690856286168,-0.33318501387363203,-0.41323066376094403,0.3635723361321462,0.3480268310464856,-0.2748394404361409,-0.8616950402623843,-0.9722262893543022,-0.23388473733008658
-0.07982156948521678,-1.2702837959011315,-0.3831175122430061,0.41380307170824704,0.15374970324087692,-0.12815103475771777,-0.13802457715833202,-0.1268089839747689,-0.21715096986125326,-0.9583348782118234,0.08419467222692695,-0.1905803220975075,-1.090983473306177,-0.7227236463075076,-0.4781556051991823,-0.6375164585877223,0.49121328258674296,0.17183707941819365
3.0798569619352034,1.4971487928677103,1.51882348584511,1.515166564900228,0.40475072479676666,0.7275926306059328,1.344046873045573,-1.2808653717152942,1.3383004706426993,1.3181983648858382,1.1115908226283029,1.3508451201878222,1.787180149624973,-0.8565674559767568,2.7749030310094804,-1.3100522036117082,0.49121328258674296,0.848040107331994
-0.07982156948521678,0.19482757462354947,-0.002729312625382931,-0.7173270023808144,-0.4737528506488474,0.5136567142650201,-0.28925635779138353,0.25787647860540625,-0.21715096986125326,0.8352973739257282,-0.26897275447354607,-0.38468574816306755,0.45641632396863485,0.6157144503849838,-0.8847879347252652,-0.9737843310997152,-0.9722262893543022,-0.23388473733008658
-0.32287376420986447,-0.2935428822180109,-0.7635057118606293,-1.0745259731457812,-0.8502543829826821,-0.12815103475771777,-1.1664006854630824,1.2837043788192066,-0.9948766901132295,-0.13050460799449187,-0.943201478174449,-1.0583457562729524,-0.5648675422327409,-0.32119221729976016,-1.0881040994883067,-0.5254271677503914,0.16600448882206628,-0.23388473733008658
-1.0520303483838076,-0.456333034498531,-1.0170978449390449,-1.4019583630136674,-0.975754893760627,-0.5560228674395431,-0.621966275184097,0.6425619411855813,-0.6060138299872414,-0.4754338872517133,-0.52582179207389,-0.6929708366201335,-0.007803615213808668,2.0879963567467246,-0.07152327567309948,0.14710857727359433,-1.4600394800013172,-1.8567720043232074
-0.5659259589345123,0.35761772690406957,-0.0661273458949868,-0.6577938405866532,0.2792502140188218,0.5136567142650201,-0.37999542617121446,0.38610496613213124,-0.21715096986125326,1.042254941480061,-0.590034051473976,-0.49315642743499816,0.4254683280231386,0.48187064071573477,-0.07152327567309948,0.035019286436263376,-0.8096218924719638,-0.36912534291284665
-0.32287376420986447,0.03203742234302936,-0.19292341243419453,0.20543700542868307,-0.3482523398709026,0.08578488158319487,-0.16827093328494233,-0.1268089839747689,-0.21715096986125326,0.0074671037083967,-0.14054823567337404,-0.1962893052170828,0.1469363645136725,-1.3919426946537534,-1.2914202642513481,-0.3012485860757295,1.6294440607631115,1.6594837408285543
-1.9027130299200745,-1.1074936436206115,-1.2072919447478565,-1.6103244292932313,-1.3522564260944616,-0.5560228674395431,-0.8034444119437587,0.7707904287123064,-0.6060138299872414,-1.2342783016176007,-0.8468830890743201,-0.7957325327724888,-0.8743475016877033,0.6157144503849838,-0.8847879347252652,-0.9737843310997152,-1.297435083118979,-1.451050187574927
-0.20134766684754063,-1.1074936436206115,-0.7001076785910255,0.14590384363452194,0.5302512355747115,-0.34208695109863047,-0.44048813842443507,0.25787647860540625,-0.6060138299872414,-1.0273207340632677,-0.23686662477350304,-0.47602947807627227,-1.369515436815643,-0.32119221729976016,-0.4781556051991823,1.268001485646904,0.003400091939727927,-0.0986441317473265
0.5278089173264024,1.6599389451482305,1.2018333194970905,1.7532992120768724,1.032253278686491,0.08578488158319487,1.253307804665742,-1.2808653717152942,1.3383004706426993,1.3871842207372826,1.5289705087288619,1.2709193565137682,2.189504096916424,-0.05350459796126186,-1.0881040994883067,-0.7496057494250533,-0.15920430494261043,0.17183707941819365
0.892387209413374,-0.456333034498531,-1.2706899780174603,0.1756704245316025,0.6557517463526564,-0.5560228674395431,-0.5917199190574867,0.25787647860540625,-0.6060138299872414,-0.6134055989546019,-0.622140181174019,-0.5559552417503264,-0.2863355787232748,-0.9904112656460059,0.13179288908994197,-0.18915929523839853,2.1172572514101264,1.7947243464113145
0.892387209413374,1.8227290974287507,1.3920274193059021,0.47333623350240817,-1.1012554045385718,-0.5560228674395431,2.6748865426164263,-1.9220078093489195,2.893751911146652,1.3871842207372826,2.781109567030539,2.9550693767884804,1.7252841577339806,1.4187773084004789,-0.2748394404361409,1.4921800673215657,-1.4600394800013172,-1.5862907931576873
0.04170452787710707,-1.4330739481816517,-1.0170978449390449,-0.538727516998331,-0.09725131831501282,-0.12815103475771777,-1.0756616170832516,1.1554758912924814,-0.9948766901132295,-0.889349022360379,-1.103732126674664,-0.9898379588380488,-1.7099433922161016,-1.3919426946537534,0.5384252186160248,-1.0858736219370462,1.9546528545277881,1.6594837408285543
0.4062828199640786,-0.13075272993749076,0.8848431531490712,0.7710020424732138,0.15374970324087692,0.08578488158319487,0.4971489015004844,-0.639722934081669,0.560574750390723,-0.26847631969738045,0.4373620989273999,0.4202808716970491,-0.2863355787232748,-0.8565674559767568,-0.4781556051991823,-0.5254271677503914,0.3286088857044046,0.4423182905837138
-0.5659259589345123,0.35761772690406957,0.12406675391382481,-1.0745259731457812,-0.8502543829826821,0.5136567142650201,-0.34974907004460415,0.38610496613213124,-0.21715096986125326,0.8352973739257282,-0.622140181174019,-0.48173846119584757,0.05409237667718381,0.21418302137723644,-0.2748394404361409,-0.41333787691306045,-1.1348306862366406,-0.5043659484956067
1.6215437935873172,1.3343586405871903,1.3286293860362983,1.5449331457973083,0.5302512355747115,0.5136567142650201,1.2230614485391318,-1.1526368841885692,1.3383004706426993,1.042254941480061,1.07948469292826,1.2252474915571658,1.1682202307150482,-0.8565674559767568,-1.2914202642513481,-1.3100522036117082,0.3286088857044046,0.7127995017492339
-1.0520303483838076,-0.9447034913400914,-0.890301778399837,-1.491258105704909,-1.2267559153165166,-0.7699587837804558,-1.226893397716303,1.5401613538726566,-0.9948766901132295,-0.889349022360379,-1.296368904874922,-1.126853553707856,-0.9981394854696882,0.3480268310464856,0.3351090538529834,-0.5254271677503914,-1.1348306862366406,-1.180568976409407
1.1354394041380218,0.8459881837456299,1.0116392196882789,1.2770339177235834,0.15374970324087692,0.08578488158319487,0.7391197505133669,-0.8961799091351191,0.560574750390723,0.9042832297771725,0.8226356553279159,0.7342749432736904,0.33262434018664994,-1.1242550753152551,-0.2748394404361409,-0.8616950402623843,1.466839663880773,1.1185213184975142
-2.0242391272823985,-1.1074936436206115,-1.2072919447478565,-1.01499281135162,-0.3482523398709026,-0.7699587837804558,-1.1664006854630824,1.4119328663459316,-0.9948766901132295,-1.2342783016176007,-1.392687293975051,-1.0925996549904042,-1.090983473306177,0.8834020697234822,1.3516898776681905,0.931733613134911,-0.9722262893543022,-1.180568976409407
0.2847567226017548,-0.7819133390595713,-0.7635057118606293,-1.4614915248078284,-1.4777569368724064,-0.12815103475771777,-0.9546761925768102,1.1554758912924814,-0.9948766901132295,-0.4754338872517133,-0.8468830890743201,-0.9670020263597476,-1.090983473306177,1.0172458793927313,0.7417413833790663,0.035019286436263376,-0.9722262893543022,-1.7215313987404472
-1.2950825431084554,-0.456333034498531,-1.0170978449390449,-0.38989461251292823,0.6557517463526564,-0.34208695109863047,-0.5614735629308764,0.5143334536588563,-0.6060138299872414,-0.26847631969738045,-0.46160953267380406,-0.6016271067069288,-0.4720235543962522,0.7495582600542331,-0.4781556051991823,-1.1979629127743772,-1.1348306862366406,-1.045328370826647
-0.07982156948521678,0.03203742234302936,0.25086282045303254,0.9496015278556972,0.9067527679085462,-0.34208695109863047,0.4669025453738741,-0.767951421608394,0.560574750390723,-0.1994904638459362,0.4694682286274429,0.48307968601237733,0.27072834829565745,-0.05350459796126186,-1.2914202642513481,-0.9737843310997152,0.8164220763514197,0.17183707941819365
-0.5659259589345123,-0.6191231867790511,-0.44651554551261,-0.7768601641749755,-0.7247538722047372,-0.34208695109863047,-0.6824589874373176,0.6425619411855813,-0.6060138299872414,-0.7513773106574905,-0.590034051473976,-0.6929708366201335,-0.5648675422327409,0.48187064071573477,2.368270701483398,-0.8616950402623843,-0.8096218924719638,-1.045328370826647
0.5278089173264024,1.6599389451482305,1.2018333194970905,1.4853999840031473,0.9067527679085462,0.5136567142650201,1.7070031465648967,-1.4090938592420192,1.7271633307686876,2.0770427792517254,1.368439860228647,1.7676008879168188,1.2920122144970332,0.21418302137723644,-0.07152327567309948,0.14710857727359433,-0.32180870182494875,-0.0986441317473265
-0.9305042510214838,-0.13075272993749076,-0.2563214457037984,-0.1517619653362837,0.7812522571306013,0.08578488158319487,-0.8034444119437587,0.6425619411855813,-0.9948766901132295,-0.06151875214304759,-0.654246310874062,-0.761478634055037,-0.10064760305029738,-0.32119221729976016,-1.0881040994883067,-0.18915929523839853,0.16600448882206628,0.7127995017492339
0.5278089173264024,0.6831980314651098,0.12406675391382481,1.4853999840031473,1.5342553217982706,-0.34208695109863047,0.648380682133536,-0.8961799091351191,0.560574750390723,0.42138223881706244,0.6299988771276579,0.6828940951975127,1.0753762428785596,0.21418302137723644,-0.4781556051991823,-0.6375164585877223,0.979026473233758,-0.0986441317473265
0.4062828199640786,2.311099554270311,1.6456195523843176,1.7235326311797918,1.032253278686491,0.5136567142650201,1.6767567904382863,-1.4090938592420192,1.7271633307686876,2.6289296260632797,1.175803082028389,1.676257158003614,1.3539082063880257,-0.32119221729976016,0.7417413833790663,1.380090776484235,-0.4844130987072871,0.3070776850009537
-0.20134766684754063,-0.9447034913400914,0.5678529868010519,0.6519357188848915,0.028249192462932053,-0.12815103475771777,0.22493169636099167,-0.511494446554944,0.17171189026473488,-0.7513773106574905,0.24472532072714195,0.15766764819658552,-0.719607521960222,-0.7227236463075076,-0.6814717699622238,1.155912194809573,0.49121328258674296,0.5775588961664738
-2.510343516731694,-1.2702837959011315,-1.841272277443895,-1.7293907528815535,-0.975754893760627,-0.5560228674395431,-1.2873861099695236,1.7966183289261066,-0.9948766901132295,-1.3722500133204891,-1.713748590975481,-1.2067793173819101,-0.843399505742207,1.2849334987312298,-1.0881040994883067,0.25919786811092527,-2.1104570675306706,-1.5862907931576873
-0.5659259589345123,-0.456333034498531,0.4410569202618441,-0.6577938405866532,-0.09725131831501282,0.5136567142650201,-0.531227206804266,0.38610496613213124,-0.6060138299872414,-0.1994904638459362,-0.590034051473976,-0.5730821911090523,-0.34823157061426724,-0.05350459796126186,0.9450575481421076,1.155912194809573,-0.32180870182494875,0.4423182905837138
0.892387209413374,1.3343586405871903,1.3286293860362983,1.0091346896498583,0.15374970324087692,0.08578488158319487,0.7996124627665875,-0.8961799091351191,0.560574750390723,0.9732690856286168,0.6942111365277439,0.7571108757519915,1.1063242388240557,-0.5888798366382585,-0.2748394404361409,-0.8616950402623843,0.3286088857044046,0.3070776850009537
-0.32287376420986447,-0.9447034913400914,0.060668720644220936,0.026837520046199683,-0.22275182909295768,-0.12815103475771777,0.10394627185455044,-0.38326595902821897,0.17171189026473488,-0.9583348782118234,0.27683145042718493,0.03777900268550431,-0.6886595260147258,-0.05350459796126186,-1.2914202642513481,-0.3012485860757295,-0.15920430494261043,-0.23388473733008658
-0.5659259589345123,-0.13075272993749076,-0.890301778399837,-1.6698575910873925,-1.4777569368724064,-0.34208695109863047,-0.5614735629308764,0.5143334536588563,-0.6060138299872414,-0.06151875214304759,-0.557927921773933,-0.6301720223048053,0.45641632396863485,2.0879963567467246,-0.07152327567309948,-0.8616950402623843,-1.6226438768836555,-1.8567720043232074
-0.8089781536591599,0.19482757462354947,-0.7001076785910255,-0.30059486982168654,0.5302512355747115,-0.5560228674395431,-0.531227206804266,0.38610496613213124,-0.6060138299872414,-0.13050460799449187,-0.42950340297376105,-0.5445372755111758,0.45641632396863485,0.08033921170798729,-0.8847879347252652,-1.4221414944490391,-0.4844130987072871,-0.7748471596611268
0.6493350146887263,1.00877833602615,0.6312510200706557,1.0091346896498583,0.40475072479676666,-0.7699587837804558,1.2230614485391318,-1.2808653717152942,1.3383004706426993,0.7663115180742839,1.4005459899286898,1.328009187709521,1.2301162226060407,0.7495582600542331,-0.2748394404361409,-0.18915929523839853,0.3286088857044046,-0.9100877652438869
0.04170452787710707,-1.4330739481816517,-0.890301778399837,-1.2531254585282645,-0.975754893760627,-0.34208695109863047,-1.2571397538429134,1.4119328663459316,-0.9948766901132295,-1.096306589914712,-1.0716259969746211,-1.1211445705882805,-1.8027873800525904,-0.8565674559767568,-1.0881040994883067,-1.1979629127743772,0.979026473233758,0.036596473835433574
-1.7811869325577507,-0.7819133390595713,-0.12952537916459067,-1.0745259731457812,-0.8502543829826821,-0.34208695109863047,-0.6522126313107073,0.7707904287123064,-0.6060138299872414,-0.889349022360379,-0.52582179207389,-0.7272247353375852,-0.9362434935786957,0.48187064071573477,0.3351090538529834,1.94053723067089,-1.297435083118979,-0.36912534291284665
-0.5659259589345123,-0.7819133390595713,-0.3831175122430061,0.5626359761936498,1.7852563433541604,-0.34208695109863047,-0.5614735629308764,0.38610496613213124,-0.6060138299872414,-0.8203631665089348,-0.46160953267380406,-0.5502462586307512,-0.8124515097967108,-0.05350459796126186,-0.6814717699622238,-0.5254271677503914,0.6538176794690813,0.17183707941819365
1.9861220856742887,2.148309401989791,1.51882348584511,0.3245033290170053,-1.3522564260944616,-0.5560228674395431,2.7958719671228676,-1.9220078093489195,2.893751911146652,1.5941417882916153,2.877427956130668,3.194846667810643,2.560880048262379,1.4187773084004789,0.5384252186160248,0.035019286436263376,-1.297435083118979,-1.8567720043232074
-0.5659259589345123,-0.6191231867790511,0.12406675391382481,-0.8363933259691366,-0.4737528506488474,0.08578488158319487,-0.5917199190574867,0.5143334536588563,-0.6060138299872414,-0.1994904638459362,-0.52582179207389,-0.6187540560656547,-0.3791795665597635,-0.05350459796126186,-0.4781556051991823,0.5954657406229181,-0.15920430494261043,0.5775588961664738
-0.9305042510214838,-1.2702837959011315,-1.397486044556668,-1.6103244292932313,-0.975754893760627,-0.7699587837804558,-1.499110602855796,1.9248468164528316,-1.3837395502392176,-1.096306589914712,-1.521111812775223,-1.3095410135342653,-1.4004634327611392,-0.05350459796126186,-0.8847879347252652,-0.5254271677503914,-0.4844130987072871,-0.7748471596611268
